SH600247	成城股份	

SH600590	泰豪科技	

SZ000576	广东甘化	

SH600616	金枫酒业	

SZ002021	中捷股份	

SZ002669	康达新材	

SH600290	华仪电气	

SH601117	中国化学	

SH600285	羚锐制药	

SZ002178	延华智能	

SZ000779	三毛派神	

SH601258	庞大集团	

SH600179	黑化股份	

SZ000911	南宁糖业	

SZ002022	科华生物	

SZ002168	深圳惠程	

SZ002645	华宏科技	

SH600898	三联商社	

SZ002189	利达光电	

SZ002574	明牌珠宝	

SZ002618	丹邦科技	

SZ300168	万达信息	

SZ000550	江铃汽车	

SZ000785	武汉中商	

SZ002033	丽江旅游	

SH600093	禾嘉股份	

SH600864	哈投股份	

SZ000625	长安汽车	

SH600552	方兴科技	

SZ300126	锐奇股份	

SZ002372	伟星新材	

SH600768	宁波富邦	

SZ002442	龙星化工	

SH600713	南京医药	

SZ000937	冀中能源	

SH600853	龙建股份	

SZ300174	元力股份	

SZ000988	华工科技	

SH601872	招商轮船	

SH600815	厦工股份	

SZ002593	日上集团	

SZ002270	法因数控	

SZ002305	南国置业	

SZ002573	国电清新	

SZ002073	软控股份	

SZ002109	兴化股份	

SZ002188	新 嘉 联	

SH600732	上海新梅	

SZ002504	东光微电	

SZ002409	雅克科技	

SZ002243	通产丽星	

SZ002628	成都路桥	

SH600896	中海海盛	

SH600837	海通证券	

SZ002424	贵州百灵	

SH600408	安泰集团	

SH600886	国投电力	

SH601727	上海电气	

SH600662	强生控股	

SZ002597	金禾实业	

SZ300012	华测检测	

SH600503	华丽家族	

SH600366	宁波韵升	

SH600242	中昌海运	

SH600104	上汽集团	

SZ002084	海鸥卫浴	

SH600690	青岛海尔	

SZ300354	东华测试	

SZ000835	四川圣达	

SZ002456	欧菲光		

SZ300035	中科电气	

SZ002366	丹甫股份	

SZ002263	大 东 南	

SH600275	武昌鱼		

SZ000960	锡业股份	

SZ002077	大港股份	

SH600848	自仪股份	

SZ000430	张家界		

SZ000880	潍柴重机	

SH600380	健康元		

SZ002604	龙力生物	

SH600601	方正科技	

SZ000908	*ST天一		

SZ002697	红旗连锁	

SZ002622	永大集团	

SH600130	波导股份	

SZ002209	达 意 隆	

SH600257	大湖股份	

SZ002030	达安基因	

SZ002427	尤夫股份	

SH601766	中国南车	

SH600827	友谊股份	

SH600267	海正药业	

SZ002216	三全食品	

SZ000957	中通客车	

SZ000518	四环生物	

SZ000759	中百集团	

SZ300243	瑞丰高材	

SH600293	三峡新材	

SZ300204	舒泰神		

SH600110	中科英华	

SZ002561	徐家汇		

SH600138	中青旅		

SH600630	龙头股份	

SZ000886	海南高速	

SZ002122	天马股份	

SZ000543	皖能电力	

SZ002007	华兰生物	

SZ002167	东方锆业	

SZ000058	深 赛 格	

SH600619	海立股份	

SZ000514	渝 开 发	

SZ300300	汉鼎股份	

SH600812	华北制药	

SH600629	棱光实业	

SH600563	法拉电子	

SZ300132	青松股份	

SZ000630	铜陵有色	

SZ000993	闽东电力	

SZ300315	掌趣科技	

SZ300301	长方照明	

SH600829	三精制药	

SZ300177	中海达		

SZ002361	神剑股份	

SH600863	内蒙华电	

SZ000725	京东方Ａ	

SZ002662	京威股份	

SH601808	中海油服	

SH600372	中航电子	

SZ000564	西安民生	

SZ002365	永安药业	

SH600621	华鑫股份	

SZ300156	天立环保	

SZ002144	宏达高科	

SZ002667	鞍重股份	

SZ002297	博云新材	

SZ000525	红 太 阳	

SZ002665	首航节能	

SH600754	锦江股份	

SH601011	宝泰隆		

SZ002212	南洋股份	

SZ002406	远东传动	

SH600466	迪康药业	

SZ300150	世纪瑞尔	

SZ002584	西陇化工	

SH600679	金山开发	

SH600978	宜华木业	

SH601336	新华保险	

SZ000688	建新矿业	

SZ000650	仁和药业	

SZ002155	辰州矿业	

SZ300214	日科化学	

SH601000	唐山港		

SZ002370	亚太药业	

SZ002378	章源钨业	

SH600626	申达股份	

SZ002158	汉钟精机	

SZ000783	长江证券	

SH600714	金瑞矿业	

SH600712	南宁百货	

SZ000833	贵糖股份	

SH600346	大橡塑		

SZ000936	华西股份	

SZ300234	开尔新材	

SH600558	大西洋		

SH600981	汇鸿股份	

SZ000416	民生投资	

SZ002218	拓日新能	

SZ000687	恒天天鹅	

SH600012	皖通高速	

SH600132	重庆啤酒	

SZ002104	恒宝股份	

SH600723	首商股份	

SZ002436	兴森科技	

SZ000776	广发证券	

SZ002531	天顺风能	

SZ002338	奥普光电	

SH600836	界龙实业	

SZ002060	粤 水 电	

SH600160	巨化股份	

SZ002428	云南锗业	

SZ000810	华润锦华	

SZ300043	星辉车模	

SZ000627	天茂集团	

SZ300302	同有科技	

SH600784	鲁银投资	

SH603128	华贸物流	

SZ300007	汉威电子	

SZ000428	华天酒店	

SH600226	升华拜克	

SH600537	亿晶光电	

SZ002321	华英农业	

SH600060	海信电器	

SZ002620	瑞和股份	

SH600186	莲花味精	

SH600875	东方电气	

SZ002538	司尔特		

SZ002108	沧州明珠	

SH600525	长园集团	

SZ002405	四维图新	

SZ002004	华邦颖泰	

SZ002120	新海股份	

SH600824	益民集团	

SZ002223	鱼跃医疗	

SH600259	广晟有色	

SH600072	中船股份	

SH601699	潞安环能	

SZ000782	美达股份	

SZ300067	安诺其		

SH603000	人民网		

SZ000735	罗 牛 山	

SZ002537	海立美达	

SZ300182	捷成股份	

SH600704	物产中大	

SZ300162	雷曼光电	

SZ002017	东信和平	

SZ002166	莱茵生物	

SZ002107	沃华医药	

SH600971	恒源煤电	

SZ002136	安 纳 达	

SZ000419	通程控股	

SZ300134	大富科技	

SH601718	际华集团	

SH600719	大连热电	

SZ002169	智光电气	

SH600059	古越龙山	

SZ002139	拓邦股份	

SH600061	中纺投资	

SZ000410	沈阳机床	

SZ002341	新纶科技	

SZ000700	模塑科技	

SZ000599	青岛双星	

SH600745	中茵股份	

SZ300312	邦讯技术	

SH600727	鲁北化工	

SH600779	水井坊		

SZ002495	佳隆股份	

SH600639	浦东金桥	

SZ002026	山东威达	

SH600789	鲁抗医药	

SH600232	金鹰股份	

SZ002039	黔源电力	

SZ002548	金新农		

SZ002695	煌上煌		

SH600388	龙净环保	

SH600718	东软集团	

SZ002444	巨星科技	

SH600201	金宇集团	

SZ000539	粤电力Ａ	

SZ002450	康得新		

SH600303	曙光股份	

SZ300025	华星创业	

SH603167	XD渤海轮	

SH601177	杭齿前进	

SZ002619	巨龙管业	

SZ000078	海王生物	

SZ002171	精诚铜业	

SH600419	新疆天宏	

SZ000657	*ST中钨		

SH600963	岳阳林纸	

SZ000635	英 力 特	

SZ002398	建研集团	

SZ002046	轴研科技	

SZ002492	恒基达鑫	

SH600062	华润双鹤	

SZ000861	海印股份	

SZ300287	飞利信		

SH600738	兰州民百	

SZ002141	蓉胜超微	

SH600792	云煤能源	

SZ002413	常发股份	

SH601099	太平洋		

SZ000062	深圳华强	

SZ002650	加加食品	

SZ002475	立讯精密	

SH600354	敦煌种业	

SZ000019	深深宝Ａ	

SH601890	亚星锚链	

SZ002560	通达股份	

SZ002612	朗姿股份	

SZ000551	创元科技	

SH601866	中海集运	

SZ000859	国风塑业	

SZ002397	梦洁家纺	

SH600476	湘邮科技	

SH600531	豫光金铅	

SZ300155	安居宝		

SH600870	厦华电子	

SZ002670	华声股份	

SH600602	仪电电子	

SH600586	金晶科技	

SZ002332	仙琚制药	

SZ000534	万泽股份	

SH600605	汇通能源	

SZ300152	燃控科技	

SH600838	上海九百	

SZ002206	海 利 得	

SZ300074	华平股份	

SZ002138	顺络电子	

SZ002192	路翔股份	

SH600152	维科精华	

SH600355	精伦电子	

SZ002423	中原特钢	

SH600393	东华实业	

SZ000722	湖南发展	

SZ000155	川化股份	

SZ002326	永太科技	

SZ002581	万昌科技	

SZ000524	东方宾馆	

SZ300026	红日药业	

SZ300104	乐视网		

SH600487	亨通光电	

SH601010	文峰股份	

SH600429	三元股份	

SH600728	佳都新太	

SH601028	玉龙股份	

SZ002635	安洁科技	

SH600230	沧州大化	

SH600540	新赛股份	

SZ002113	天润控股	

SZ300211	亿通科技	

SH600283	钱江水利	

SH601929	吉视传媒	

SH600857	工大首创	

SZ000565	渝三峡Ａ	

SH600990	四创电子	

SZ000400	许继电气	

SZ002097	山河智能	

SH600396	金山股份	

SZ000676	*ST思达		

SZ300003	乐普医疗	

SH600084	中葡股份	

SH600609	金杯汽车	

SH600844	丹化科技	

SZ000975	银泰资源	

SZ000989	九 芝 堂	

SH600618	氯碱化工	

SZ300280	南通锻压	

SZ002457	青龙管业	

SH600775	南京熊猫	

SH601777	力帆股份	

SZ300154	瑞凌股份	

SZ000802	北京旅游	

SZ000927	一汽夏利	

SH600513	联环药业	

SZ000666	经纬纺机	

SH600750	江中药业	

SZ300276	三丰智能	

SZ002598	山东章鼓	

SH600299	蓝星新材	

SZ300123	太阳鸟		

SZ002374	丽鹏股份	

SH601222	林洋电子	

SZ002174	梅 花 伞	

SH600148	长春一东	

SZ300143	星河生物	

SZ002172	澳洋科技	

SZ002131	利欧股份	

SH600193	创兴资源	

SZ002542	中化岩土	

SZ000615	湖北金环	

SH600549	厦门钨业	

SZ300158	振东制药	

SZ300314	戴维医疗	

SZ300294	博雅生物	

SZ002412	汉森制药	

SZ002125	湘潭电化	

SZ002526	山东矿机	

SH600158	中体产业	

SZ300324	旋极信息	

SH600777	新潮实业	

SH600468	百利电气	

SZ000852	江钻股份	

SZ000869	张  裕Ａ	

SZ002360	同德化工	

SZ002379	鲁丰股份	

SH600988	赤峰黄金	

SZ002198	嘉应制药	

SZ002308	威创股份	

SZ002271	东方雨虹	

SH600172	黄河旋风	

SZ002151	北斗星通	

SZ300355	蒙草抗旱	

SZ000806	银河投资	

SH600594	益佰制药	

SH600479	千金药业	

SZ002309	中利科技	

SH601231	环旭电子	

SZ002205	国统股份	

SZ300304	云意电气	

SZ000547	闽福发Ａ	

SZ002343	禾欣股份	

SH600469	风神股份	

SZ300146	汤臣倍健	

SZ002258	利尔化学	

SZ002266	浙富股份	

SH600058	五矿发展	

SZ002404	嘉欣丝绸	

SZ000529	广弘控股	

SH600828	成商集团	

SZ002066	瑞泰科技	

SZ002671	龙泉股份	

SZ002466	天齐锂业	

SH600543	莫高股份	

SH600636	三爱富		

SH600095	哈高科		

SH600832	东方明珠	

SH600652	爱使股份	

SH600459	贵研铂业	

SZ002491	通鼎光电	

SH600281	太化股份	

SZ002340	格林美		

SZ002201	九鼎新材	

SH600486	扬农化工	

SZ000707	双环科技	

SZ000812	陕西金叶	

SZ300266	兴源过滤	

SZ000917	电广传媒	

SZ000767	漳泽电力	

SZ000889	渤海物流	

SH600855	航天长峰	

SZ300050	世纪鼎利	

SZ000571	新大洲Ａ	

SZ002179	中航光电	

SZ002626	金达威		

SZ002675	东诚生化	

SZ002011	盾安环境	

SZ300316	晶盛机电	

SZ000971	蓝鼎控股	

SZ002127	新民科技	

SZ300163	先锋新材	

SH600109	国金证券	

SZ002629	仁智油服	

SZ000552	靖远煤电	

SH600361	华联综超	

SZ300179	四方达		

SZ002540	亚太科技	

SZ000925	众合机电	

SZ300112	万讯自控	

SZ000856	冀东装备	

SH600069	银鸽投资	

SZ002187	广百股份	

SH600235	民丰特纸	

SZ300332	天壕节能	

SZ002565	上海绿新	

SH600757	长江传媒	

SH600841	上柴股份	

SZ002143	高金食品	

SZ300095	华伍股份	

SZ300042	朗科科技	

SZ300181	佐力药业	

SZ002028	思源电气	

SZ002045	国光电器	

SZ002251	步 步 高	

SZ002283	天润曲轴	

SH600589	广东榕泰	

SH600571	信雅达		

SZ002640	百圆裤业	

SH600133	东湖高新	

SZ300185	通裕重工	

SZ300175	朗源股份	

SH600721	百花村		

SZ002195	海隆软件	

SH600309	万华化学	

SZ300247	桑乐金		

SZ002533	金杯电工	

SZ300289	利德曼		

SH600191	华资实业	

SZ300160	秀强股份	

SZ002012	凯恩股份	

SZ002576	通达动力	

SZ300077	国民技术	

SZ300108	双龙股份	

SH601038	一拖股份	

SH600475	华光股份	

SZ300295	三六五网	

SZ000596	古井贡酒	

SZ300351	永贵电器	

SZ002282	博深工具	

SZ300192	科斯伍德	

SZ000701	厦门信达	

SZ300215	电科院		

SZ002232	启明信息	

SZ002680	黄海机械	

SZ300094	国联水产	

SH600432	吉恩镍业	

SH600763	通策医疗	

SH600313	中农资源	

SZ002165	红 宝 丽	

SH600701	工大高新	

SZ300046	台基股份	

SZ000755	山西三维	

SZ000158	常山股份	

SH600345	长江通信	

SZ000819	岳阳兴长	

SZ300149	量子高科	

SZ000682	东方电子	

SZ002291	星期六		

SZ300110	华仁药业	

SH600702	沱牌舍得	

SH600111	包钢稀土	

SZ002259	升达林业	

SZ002236	大华股份	

SZ300259	新天科技	

SZ000922	佳电股份	

SZ002651	利君股份	

SZ000757	浩物股份	

SZ002074	东源电器	

SZ002222	福晶科技	

SZ000030	富奥股份	

SH600833	第一医药	

SZ002487	大金重工	

SZ002611	东方精工	

SZ000584	友利控股	

SH600546	山煤国际	

SZ300001	特锐德		

SH600699	均胜电子	

SZ002005	德豪润达	

SZ002441	众业达		

SZ002443	金洲管道	

SH600749	西藏旅游	

SH600209	罗顿发展	

SH601965	中国汽研	

SZ002534	杭锅股份	

SZ000026	飞亚达Ａ	

SZ002490	山东墨龙	

SZ300183	东软载波	

SZ000969	安泰科技	

SZ002182	云海金属	

SZ002582	好想你		

SZ300129	泰胜风能	

SH600099	林海股份	

SH600613	永生投资	

SZ000850	华茂股份	

SZ002623	亚玛顿		

SH600550	天威保变	

SH600820	隧道股份	

SZ002349	精华制药	

SH600192	长城电工	

SZ000581	威孚高科	

SZ300022	吉峰农机	

SZ002637	赞宇科技	

SZ300044	赛为智能	

SZ002089	新 海 宜	

SZ002364	中恒电气	

SH600386	北巴传媒	

SH600532	宏达矿业	

SZ000153	丰原药业	

SZ002328	新朋股份	

SZ000728	国元证券	

SZ002407	多氟多		

SH601238	广汽集团	

SH600708	海博股份	

SZ300189	神农大丰	

SZ002392	北京利尔	

SH600300	维维股份	

SZ300318	博晖创新	

SZ000970	中科三环	

SZ002368	太极股份	

SZ002068	黑猫股份	

SZ000883	湖北能源	

SZ300201	海伦哲		

SZ002461	珠江啤酒	

SZ002185	华天科技	

SH600567	山鹰纸业	

SZ000816	江淮动力	

SH600213	亚星客车	

SH600511	国药股份	

SZ002072	德棉股份	

SZ002600	江粉磁材	

SZ000691	亚太实业	

SZ002399	海普瑞		

SH600826	兰生股份	

SH600985	雷鸣科化	

SZ002603	以岭药业	

SZ002346	柘中建设	

SH600387	海越股份	

SH601908	京运通		

SZ002535	林州重机	

SZ002410	广联达		

SZ002563	森马服饰	

SZ300002	神州泰岳	

SZ002194	武汉凡谷	

SH600498	烽火通信	

SZ002043	兔 宝 宝	

SH600076	青鸟华光	

SZ300082	奥克股份	

SZ000976	春晖股份	

SZ000733	振华科技	

SZ002592	八菱科技	

SH600169	太原重工	

SZ002298	鑫龙电器	

SH600520	中发科技	

SZ000589	黔轮胎Ａ	

SH600884	杉杉股份	

SH601567	三星电气	

SZ300125	易世达		

SH600962	国投中鲁	

SH600780	通宝能源	

SZ300070	碧水源		

SZ000780	平庄能源	

SZ002176	江特电机	

SH600722	金牛化工	

SZ000888	峨眉山Ａ	

SZ300049	福瑞股份	

SZ000068	华控赛格	

SH600677	航天通信	

SH600470	六国化工	

SZ300138	晨光生物	

SZ000607	华智控股	

SH600288	大恒科技	

SZ002613	北玻股份	

SZ002519	银河电子	

SH600979	广安爱众	

SZ002173	千足珍珠	

SZ002610	爱康科技	

SZ300230	永利带业	

SH600573	惠泉啤酒	

SZ000595	西北轴承	

SH600680	上海普天	

SH600073	上海梅林	

SH600681	万鸿集团	

SZ000065	北方国际	

SH600426	华鲁恒升	

SZ002276	万马电缆	

SZ300342	天银机电	

SH600278	东方创业	

SH600409	三友化工	

SZ002553	南方轴承	

SZ300153	科泰电源	

SH601126	四方股份	

SH600260	凯乐科技	

SZ300218	安利股份	

SZ002029	七 匹 狼	

SZ300076	宁波GQY		

SZ002134	天津普林	

SZ000061	农 产 品	

SH600075	新疆天业	

SZ000590	紫光古汉	

SH600178	东安动力	

SZ002580	圣阳股份	

SH600879	航天电子	

SZ002320	海峡股份	

SZ300047	天源迪科	

SZ002641	永高股份	

SZ002238	天威视讯	

SH600960	渤海活塞	

SH601313	江南嘉捷	

SZ002241	歌尔声学	

SZ002245	澳洋顺昌	

SH600125	铁龙物流	

SZ002116	中国海诚	

SZ300053	欧比特		

SZ000838	国兴地产	

SZ002617	露笑科技	

SZ300117	嘉寓股份	

SZ000636	风华高科	

SH600693	东百集团	

SH600057	象屿股份	

SH600490	中科合臣	

SZ002210	飞马国际	

SZ002652	扬子新材	

SZ000066	长城电脑	

SZ300265	通光线缆	

SZ300237	美晨科技	

SZ002692	远程电缆	

SH600666	西南药业	

SZ000150	宜华地产	

SH601996	丰林集团	

SZ002470	金正大		

SH600118	中国卫星	

SZ002327	富安娜		

SZ000903	云内动力	

SH600202	哈空调		

SH600730	中国高科	

SZ002078	太阳纸业	

SH600272	XD开开实	

SZ002583	海能达		

SH600312	平高电气	

SH600400	红豆股份	

SZ000530	大冷股份	

SZ002559	亚威股份	

SH600485	中创信测	

SZ300144	宋城股份	

SZ002386	天原集团	

SH600336	澳柯玛		

SZ000758	中色股份	

SZ002654	万润科技	

SZ000404	华意压缩	

SH600106	重庆路桥	

SZ000868	安凯客车	

SZ002673	西部证券	

SH600353	旭光股份	

SZ002203	海亮股份	

SZ002523	天桥起重	

SZ000939	凯迪电力	

SZ000823	超声电子	

SZ002430	杭氧股份	

SZ002123	荣信股份	

SZ002118	紫鑫药业	

SH600623	双钱股份	

SZ002657	中科金财	

SZ002234	民和股份	

SH601519	大智慧		

SZ002057	中钢天源	

SZ000546	光华控股	

SH601388	怡球资源	

SZ300039	上海凯宝	

SH600360	华微电子	

SH600128	弘业股份	

SZ000978	桂林旅游	

SZ000929	兰州黄河	

SH600225	天津松江	

SZ002493	荣盛石化	

SZ000009	中国宝安	

SH600969	郴电国际	

SZ002101	广东鸿图	

SH600758	红阳能源	

SH600976	武汉健民	

SH600416	湘电股份	

SZ002180	万 力 达	

SZ002273	水晶光电	

SZ002076	雪 莱 特	

SZ000703	恒逸石化	

SZ002230	科大讯飞	

SH600651	飞乐音响	

SH601555	东吴证券	

SZ300337	银邦股份	

SZ300045	华力创通	

SH600330	天通股份	

SH600403	大有能源	

SZ002589	瑞康医药	

SZ002702	腾新食品	

SZ300127	银河磁体	

SZ000560	昆百大Ａ	

SZ000836	鑫茂科技	

SZ002594	比亚迪		

SZ002092	中泰化学	

SH600656	博元投资	

SH600238	海南椰岛	

SZ002281	光迅科技	

SZ002601	佰利联		

SZ000967	上风高科	

SZ000752	西藏发展	

SH600523	贵航股份	

SZ002319	乐通股份	

SH601515	东风股份	

SZ300328	宜安科技	

SZ300120	经纬电材	

SZ300254	仟源制药	

SZ300198	纳川股份	

SH600197	伊力特		

SZ300250	初灵信息	

SZ002177	御银股份	

SZ300057	万顺股份	

SZ002536	西泵股份	

SZ300327	中颖电子	

SH600310	桂东电力	

SZ002149	西部材料	

SZ002432	九安医疗	

SZ000797	中国武夷	

SZ002031	巨轮股份	

SH600866	星湖科技	

SH600337	美克股份	

SH600423	柳化股份	

SZ002417	三元达		

SZ300130	新国都		

SZ300269	联建光电	

SZ002387	黑牛食品	

SZ300290	荣科科技	

SZ300064	豫金刚石	

SZ002494	华斯股份	

SZ002152	广电运通	

SZ002500	山西证券	

SZ300170	汉得信息	

SZ002467	二六三		

SZ300069	金利华电	

SZ002643	烟台万润	

SZ300222	科大智能	

SZ300232	洲明科技	

SZ002137	实 益 达	

SZ300100	双林股份	

SZ002418	康盛股份	

SZ000632	三木集团	

SH601558	华锐风电	

SZ002231	奥维通信	

SZ300008	上海佳豪	

SZ002507	涪陵榨菜	

SZ300348	长亮科技	

SZ002615	哈尔斯		

SZ002539	新都化工	

SH600258	首旅股份	

SH600620	天宸股份	

SH600577	精达股份	

SZ002268	卫 士 通	

SH600420	现代制药	

SZ002193	山东如意	

SZ002556	辉隆股份	

SZ300261	雅本化学	

SZ002013	中航精机	

SZ002042	华孚色纺	

SZ300016	北陆药业	

SZ300217	东方电热	

SH600967	DR北方创	

SH600797	浙大网新	

SZ002564	张化机		

SZ000962	东方钽业	

SH601798	蓝科高新	

SH600039	四川路桥	

SZ300284	苏交科		

SH600120	浙江东方	

SH600305	恒顺醋业	

SH600418	江淮汽车	

SZ300141	和顺电气	

SZ000990	诚志股份	

SH600280	南京中商	

SZ002446	盛路通信	

SZ002157	正邦科技	

SZ300139	福星晓程	

SZ300018	中元华电	

SZ002333	罗普斯金	

SZ000766	通化金马	

SH600083	博信股份	

SZ002568	百润股份	

SZ002264	新 华 都	

SZ300210	森远股份	

SH600131	岷江水电	

SZ002006	精功科技	

SZ300207	欣旺达		

SH601137	博威合金	

SH601999	出版传媒	

SZ002381	双箭股份	

SZ300109	新开源		

SH600692	亚通股份	

SH603766	隆鑫通用	

SZ000498	山东路桥	

SH600373	中文传媒	

SH600522	中天科技	

SZ002451	摩恩电气	

SZ300148	天舟文化	

SZ000591	桐 君 阁	

SZ000906	物产中拓	

SH600145	国创能源	

SH600640	号百控股	

SZ002129	中环股份	

SZ300084	海默科技	

SZ002293	罗莱家纺	

SZ002153	石基信息	

SZ002290	禾盛新材	

SZ000403	*ST生化		

SH601599	鹿港科技	

SZ002115	三维通信	

SZ000799	酒 鬼 酒	

SZ002254	泰和新材	

SH601098	中南传媒	

SZ000892	星美联合	

SZ000608	阳光股份	

SZ002197	证通电子	

SH600664	哈药股份	

SZ001696	宗申动力	

SZ002579	中京电子	

SZ002112	三变科技	

SZ002520	日发精机	

SH600446	金证股份	

SZ000973	佛塑科技	

SZ002425	凯撒股份	

SH600831	广电网络	

SH600810	神马股份	

SH600481	双良节能	

SZ000631	顺发恒业	

SZ000738	中航动控	

SH600435	北方导航	

SZ002356	浩宁达		

SZ002578	闽发铝业	

SZ002090	金智科技	

SH600791	京能置业	

SZ300231	银信科技	

SH600129	太极集团	

SZ300340	科恒股份	

SH600588	用友软件	

SZ300352	北信源		

SZ002659	中泰桥梁	

SZ002624	金磊股份	

SZ002447	壹桥苗业	

SH600343	航天动力	

SZ000996	中国中期	

SZ002226	江南化工	

SH600339	天利高新	

SZ002562	兄弟科技	

SZ002501	利源铝业	

SH600367	红星发展	

SZ002429	兆驰股份	

SZ000686	东北证券	

SZ300068	南都电源	

SZ300308	中际装备	

SZ300278	华昌达		

SZ300171	东富龙		

SZ000519	江南红箭	

SZ300019	硅宝科技	

SZ300048	合康变频	

SZ002217	联合化工	

SH600157	永泰能源	

SZ000520	*ST凤凰		

SH600273	华芳纺织	

SH600462	石岘纸业	

SZ002278	神开股份	

SH600687	刚泰控股	

SZ002199	东晶电子	

SZ000798	中水渔业	

SZ300225	金力泰		

SZ300229	拓尔思		

SZ000750	国海证券	

SZ300258	精锻科技	

SZ002458	益生股份	

SZ300345	红宇新材	

SH603399	新华龙		

SZ000559	万向钱潮	

SH600711	盛屯矿业	

SZ300093	金刚玻璃	

SZ300341	麦迪电气	

SZ002666	德联集团	

SH600406	国电南瑞	

SZ002483	润邦股份	

SZ002255	海陆重工	

SZ300350	华鹏飞		

SH600270	外运发展	

SZ000721	西安饮食	

SZ000720	新能泰山	

SH600456	宝钛股份	

SH600776	东方通信	

SZ002382	蓝帆股份	

SZ002681	奋达科技	

SZ002163	中航三鑫	

SZ300286	安科瑞		

SZ000839	中信国安	

SZ000503	海虹控股	

SH600800	天津磁卡	

SH600248	延长化建	

SZ002313	日海通讯	

SH600787	中储股份	

SH600804	鹏博士		

SZ300145	南方泵业	

SZ002010	传化股份	

SZ002587	奥拓电子	

SZ002054	德美化工	

SZ002602	世纪华通	

SH600105	永鼎股份	

SZ300087	荃银高科	

SH600410	华胜天成	

SZ002401	中海科技	

SZ002476	宝莫股份	

SH600773	西藏城投	

SH600770	综艺股份	

SZ000800	一汽轿车	

SH600392	盛和资源	

SZ002225	濮耐股份	

SZ300151	昌红科技	

SZ000610	西安旅游	

SZ000726	鲁  泰Ａ	

SZ002117	东港股份	

SH600369	西南证券	

SH600689	上海三毛	

SH600053	中江地产	

SH600331	宏达股份	

SZ002484	江海股份	

SZ002638	勤上光电	

SZ300101	国腾电子	

SZ002549	凯美特气	

SZ002353	杰瑞股份	

SZ002304	洋河股份	

SH600401	海润光伏	

SH600190	锦州港		

SZ300098	高新兴		

SZ300205	天喻信息	

SH600199	金种子酒	

SZ002633	申科股份	

SZ002044	江苏三友	

SZ002080	中材科技	

SH600218	全柴动力	

SZ300330	华虹计通	

SH603993	洛阳钼业	

SH600391	成发科技	

SH600860	北人股份	

SZ000972	*ST中基		

SZ002284	亚太股份	

SZ300240	飞力达		

SZ000711	天伦置业	

SZ300173	松德股份	

SZ000795	太原刚玉	

SZ300065	海兰信		

SZ000505	*ST珠江		

SZ300159	新研股份	

SZ002478	常宝股份	

SZ000831	五矿稀土	

SZ000739	普洛药业	

SH600077	宋都股份	

SZ002686	亿利达		

SZ002334	英威腾		

SZ002318	久立特材	

SH600845	宝信软件	

SZ002025	航天电器	

SZ000951	中国重汽	

SZ300333	兆日科技	

SZ300260	新莱应材	

SH600611	大众交通	

SZ002047	*ST成霖		

SZ300107	建新股份	

SZ000613	大东海A		

SZ000617	*ST济柴		

SZ000958	*ST东热		

SZ300073	当升科技	

SZ002642	荣之联		

SZ002545	东方铁塔	

SZ000633	合金投资	

SZ000670	S舜元		

SZ300030	阳普医疗	

SZ002162	*ST上控		

SH600794	保税科技	

SZ002383	合众思壮	

SZ002239	金 飞 达	

SZ000418	小天鹅Ａ	

SH600182	XDS佳通		

SZ300080	新大新材	

SZ000509	S*ST华塑	

SH601208	东材科技	

SH603008	喜临门		

